MillisSinceEpoch,TempoVideo,AnimacaoAtual,ValorMapeado,Valor,FrameNumber
1755011705779,50875.00,0,1.000,1.8369999,1221
1755011705829,50916.67,0,1.000,1.8369999,1222
1755011705862,50958.34,0,1.000,1.8369999,1223
1755011705912,51000.00,0,1.000,1.8369999,1224
1755011705946,51041.67,0,1.000,1.8369999,1225
1755011705996,51083.34,0,1.000,1.8369999,1226
1755011706029,51125.00,0,1.000,1.8369999,1227
1755011706079,51166.67,0,1.000,1.8369999,1228
1755011706113,51208.34,0,1.000,1.8369999,1229
1755011706162,51250.00,0,1.000,1.8369999,1230
1755011706195,51291.67,0,1.000,1.8369999,1231
1755011706245,51333.34,0,1.000,1.8369999,1232
1755011706279,51375.00,0,1.000,1.8369999,1233
1755011706328,51416.67,0,1.000,1.8369999,1234
1755011706362,51458.34,0,1.000,1.8369999,1235
1755011706412,51500.00,0,1.000,1.8369999,1236
1755011706446,51541.67,0,1.000,1.8369999,1237
1755011706496,51583.34,0,1.000,1.8369999,1238
1755011706528,51625.00,0,1.000,1.8369999,1239
1755011706578,51666.67,0,1.000,1.8369999,1240
1755011706611,51708.34,0,1.000,1.8369999,1241
1755011706663,51750.00,0,1.000,1.8369999,1242
1755011706695,51791.67,0,1.000,1.8369999,1243
1755011706745,51833.34,0,1.000,1.8369999,1244
1755011706779,51875.00,0,1.000,1.8369999,1245
1755011706828,51916.67,0,1.000,1.8369999,1246
1755011706862,51958.34,0,1.000,1.8369999,1247
1755011706911,52000.00,0,1.000,1.8369999,1248
1755011706945,52041.67,0,1.000,1.8369999,1249
1755011706996,52083.34,0,1.000,1.8369999,1250
1755011707028,52125.00,0,1.000,1.8369999,1251
1755011707078,52166.67,0,1.000,1.8369999,1252
1755011707112,52208.34,0,1.000,1.8369999,1253
1755011707162,52250.00,0,1.000,1.8369999,1254
1755011707195,52291.67,0,1.000,1.8369999,1255
1755011707245,52333.34,0,1.000,1.8369999,1256
1755011707279,52375.00,0,1.000,1.8369999,1257
1755011707328,52416.67,0,1.000,1.8369999,1258
1755011707362,52458.34,0,1.000,1.8369999,1259
1755011707412,52500.00,0,1.000,1.8369999,1260
1755011707446,52541.67,0,1.000,1.8369999,1261
1755011707495,52583.34,0,1.000,1.8369999,1262
1755011707529,52625.00,0,1.000,1.8369999,1263
1755011707579,52666.67,0,1.000,1.8369999,1264
1755011707612,52708.34,0,1.000,1.8369999,1265
1755011707662,52750.00,0,1.000,1.8369999,1266
1755011707696,52791.67,0,1.000,1.8369999,1267
1755011707746,52833.34,0,1.000,1.8369999,1268
1755011707779,52875.00,0,1.000,1.8369999,1269
1755011707829,52916.67,0,1.000,1.8369999,1270
1755011707863,52958.34,0,1.000,1.8369999,1271
1755011707913,53000.00,0,1.000,1.8369999,1272
1755011707945,53041.67,0,1.000,1.8369999,1273
1755011707996,53083.34,0,1.000,1.8369999,1274
1755011708028,53125.00,0,1.000,1.8369999,1275
1755011708078,53166.67,0,1.000,1.8369999,1276
1755011708112,53208.34,0,1.000,1.8369999,1277
1755011708161,53250.00,0,1.000,1.8369999,1278
1755011708196,53291.67,0,1.000,1.8369999,1279
1755011708246,53333.34,0,1.000,1.8369999,1280
1755011708278,53375.00,0,1.000,1.8369999,1281
1755011708329,53416.67,0,1.000,1.8369999,1282
1755011708362,53458.34,0,1.000,1.8369999,1283
1755011708412,53500.00,0,1.000,1.8369999,1284
1755011708445,53541.67,0,1.000,1.8369999,1285
1755011708495,53583.34,0,1.000,1.8369999,1286
1755011708529,53625.00,0,1.000,1.8369999,1287
1755011708580,53666.67,0,1.000,1.8369999,1288
1755011708613,53708.34,0,1.000,1.8369999,1289
1755011708663,53750.00,0,1.000,1.8369999,1290
1755011708695,53791.67,0,1.000,1.8369999,1291
1755011708745,53833.34,0,1.000,1.8369999,1292
1755011708779,53875.00,0,1.000,1.8369999,1293
1755011708828,53916.67,0,1.000,1.8369999,1294
1755011708862,53958.34,0,1.000,1.8369999,1295
1755011708912,54000.00,0,1.000,1.8369999,1296
1755011708946,54041.67,0,1.000,1.8369999,1297
1755011708995,54083.34,0,1.000,1.8369999,1298
1755011709029,54125.00,0,1.000,1.8369999,1299
1755011709079,54166.67,0,1.000,1.8369999,1300
1755011709112,54208.34,0,1.000,1.8369999,1301
1755011709162,54250.00,0,1.000,1.8369999,1302
1755011709196,54291.67,0,1.000,1.8369999,1303
1755011709246,54333.34,0,1.000,1.8369999,1304
1755011709279,54375.00,0,1.000,1.8369999,1305
1755011709329,54416.67,0,1.000,1.8369999,1306
1755011709362,54458.34,0,1.000,1.8369999,1307
1755011709412,54500.00,0,1.000,1.8369999,1308
1755011709445,54541.67,0,1.000,1.8369999,1309
1755011709495,54583.34,0,1.000,1.8369999,1310
1755011709529,54625.00,0,1.000,1.8369999,1311
1755011709579,54666.67,0,1.000,1.8369999,1312
1755011709612,54708.34,0,1.000,1.8369999,1313
1755011709662,54750.00,0,1.000,1.8369999,1314
1755011709696,54791.67,0,1.000,1.8369999,1315
1755011709746,54833.34,0,1.000,1.8369999,1316
1755011709779,54875.00,0,1.000,1.8369999,1317
1755011709829,54916.67,0,1.000,1.8369999,1318
1755011709863,54958.34,0,1.000,1.8369999,1319
1755011709913,55000.00,0,1.000,1.8369999,1320
1755011709945,55041.67,0,1.000,1.8369999,1321
1755011709995,55083.34,0,1.000,1.8369999,1322
1755011710029,55125.00,0,1.000,1.8369999,1323
1755011710079,55166.67,0,1.000,1.8369999,1324
1755011710112,55208.34,0,1.000,1.8369999,1325
1755011710162,55250.00,0,1.000,1.8369999,1326
1755011710196,55291.67,0,1.000,1.8369999,1327
1755011710246,55333.34,0,1.000,1.8369999,1328
1755011710279,55375.00,0,1.000,1.8369999,1329
1755011710329,55416.67,0,1.000,1.8369999,1330
1755011710363,55458.34,0,1.000,1.8369999,1331
1755011710413,55500.00,0,1.000,1.8369999,1332
1755011710445,55541.67,0,1.000,1.8369999,1333
1755011710495,55583.34,0,1.000,1.8369999,1334
1755011710529,55625.00,0,1.000,1.8369999,1335
1755011710579,55666.67,0,1.000,1.8369999,1336
1755011710612,55708.34,0,1.000,1.8369999,1337
1755011710662,55750.00,0,1.000,1.8369999,1338
1755011710695,55791.67,0,1.000,1.8369999,1339
1755011710745,55833.34,0,1.000,1.8369999,1340
1755011710778,55875.00,0,1.000,1.8369999,1341
1755011710828,55916.67,0,1.000,1.8369999,1342
1755011710863,55958.34,0,1.000,1.8369999,1343
1755011710913,56000.00,0,1.000,1.8369999,1344
1755011710945,56041.67,0,1.000,1.8369999,1345
1755011710995,56083.34,0,1.000,1.8369999,1346
1755011711029,56125.00,0,1.000,1.8369999,1347
1755011711079,56166.67,0,1.000,1.8369999,1348
1755011711112,56208.34,0,1.000,1.8369999,1349
1755011711162,56250.00,0,1.000,1.8369999,1350
1755011711196,56291.67,0,1.000,1.8369999,1351
1755011711246,56333.34,0,1.000,1.8369999,1352
1755011711279,56375.00,0,1.000,1.8369999,1353
1755011711329,56416.67,0,1.000,1.8369999,1354
1755011711362,56458.34,0,1.000,1.8369999,1355
1755011711412,56500.00,0,1.000,1.8369999,1356
1755011711446,56541.67,0,1.000,1.8369999,1357
1755011711496,56583.34,0,1.000,1.8369999,1358
1755011711528,56625.00,0,1.000,1.8369999,1359
1755011711578,56666.67,0,1.000,1.8369999,1360
1755011711613,56708.34,0,1.000,1.8369999,1361
1755011711663,56750.00,0,1.000,1.8369999,1362
1755011711695,56791.67,0,1.000,1.8369999,1363
1755011711745,56833.34,0,1.000,1.8369999,1364
1755011711779,56875.00,0,1.000,1.8369999,1365
1755011711828,56916.67,0,1.000,1.8369999,1366
1755011711862,56958.34,0,1.000,1.8369999,1367
1755011711912,57000.00,0,1.000,1.8369999,1368
1755011711945,57041.67,0,1.000,1.8369999,1369
1755011711995,57083.34,0,1.000,1.8369999,1370
1755011712029,57125.00,0,1.000,1.8369999,1371
1755011712079,57166.67,0,1.000,1.8369999,1372
1755011712112,57208.34,0,1.000,1.8369999,1373
1755011712162,57250.00,0,1.000,1.8369999,1374
1755011712196,57291.67,0,1.000,1.8369999,1375
1755011712246,57333.34,0,1.000,1.8369999,1376
1755011712279,57375.00,0,1.000,1.8369999,1377
1755011712329,57416.67,0,1.000,1.8369999,1378
1755011712362,57458.34,0,1.000,1.8369999,1379
1755011712412,57500.00,0,1.000,1.8369999,1380
1755011712446,57541.67,0,1.000,1.8369999,1381
1755011712495,57583.34,0,1.000,1.8369999,1382
1755011712528,57625.00,0,1.000,1.8369999,1383
1755011712579,57666.67,0,1.000,1.8369999,1384
1755011712612,57708.34,0,1.000,1.8369999,1385
1755011712662,57750.00,0,1.000,1.8369999,1386
1755011712695,57791.67,0,1.000,1.8369999,1387
1755011712748,57833.34,0,1.000,1.8369999,1388
1755011712780,57875.00,0,1.000,1.8369999,1389
1755011712830,57916.67,0,1.000,1.8369999,1390
1755011712862,57958.34,0,1.000,1.8369999,1391
1755011712913,58000.00,0,1.000,1.8369999,1392
1755011712946,58041.67,0,1.000,1.8369999,1393
1755011712996,58083.34,0,1.000,1.8369999,1394
1755011713030,58125.00,0,1.000,1.8369999,1395
1755011713080,58166.67,0,1.000,1.8369999,1396
1755011713112,58208.34,0,1.000,1.8369999,1397
1755011713163,58250.00,0,1.000,1.8369999,1398
1755011713213,58291.67,0,1.000,1.8369999,1399
1755011713245,58333.34,0,1.000,1.8369999,1400
1755011713280,58375.00,0,1.000,1.8369999,1401
1755011713330,58416.67,0,1.000,1.8369999,1402
1755011713362,58458.34,0,1.000,1.8369999,1403
1755011713413,58500.00,0,1.000,1.8369999,1404
1755011713446,58541.67,0,1.000,1.8369999,1405
1755011713496,58583.34,0,1.000,1.8369999,1406
1755011713530,58625.00,0,1.000,1.8369999,1407
1755011713580,58666.67,0,1.000,1.8369999,1408
1755011713613,58708.34,0,1.000,1.8369999,1409
1755011713662,58750.00,0,1.000,1.8369999,1410
1755011713696,58791.67,0,1.000,1.8369999,1411
1755011713746,58833.34,0,1.000,1.8369999,1412
1755011713779,58875.00,0,1.000,1.8369999,1413
1755011713829,58916.67,0,1.000,1.8369999,1414
1755011713862,58958.34,0,1.000,1.8369999,1415
1755011713912,59000.00,0,1.000,1.8369999,1416
1755011713946,59041.67,0,1.000,1.8369999,1417
1755011713995,59083.34,0,1.000,1.8369999,1418
1755011714030,59125.00,0,1.000,1.8369999,1419
1755011714080,59166.67,0,1.000,1.8369999,1420
1755011714112,59208.34,0,1.000,1.8369999,1421
1755011714162,59250.00,0,1.000,1.8369999,1422
1755011714196,59291.67,0,1.000,1.8369999,1423
1755011714246,59333.34,0,1.000,1.8369999,1424
1755011714279,59375.00,0,1.000,1.8369999,1425
1755011714329,59416.67,0,1.000,1.8369999,1426
1755011714363,59458.34,0,1.000,1.8369999,1427
1755011714412,59500.00,0,1.000,1.8369999,1428
1755011714446,59541.67,0,1.000,1.8369999,1429
1755011714496,59583.34,0,1.000,1.8369999,1430
1755011714530,59625.00,0,1.000,1.8369999,1431
1755011714579,59666.67,0,1.000,1.8369999,1432
1755011714613,59708.34,0,1.000,1.8369999,1433
1755011714663,59750.00,0,1.000,1.8369999,1434
1755011714697,59791.67,0,1.000,1.8369999,1435
1755011714745,59833.34,0,1.000,1.8369999,1436
1755011714779,59875.00,0,1.000,1.8369999,1437
1755011714829,59916.67,0,1.000,1.8369999,1438
1755011714862,59958.34,0,1.000,1.8369999,1439
1755011714912,60000.00,0,1.000,1.8369999,1440
1755011714946,60041.67,0,1.000,1.8369999,1441
1755011714996,60083.34,0,1.000,1.8369999,1442
1755011715029,60125.00,0,1.000,1.8369999,1443
1755011715079,60166.67,0,1.000,1.8369999,1444
1755011715113,60208.34,0,1.000,1.8369999,1445
1755011715162,60250.00,0,1.000,1.8369999,1446
1755011715196,60291.67,0,1.000,1.8369999,1447
1755011715246,60333.34,0,1.000,1.8369999,1448
1755011715279,60375.00,0,1.000,1.8369999,1449
1755011715330,60416.67,0,1.000,1.8369999,1450
1755011715362,60458.34,0,1.000,1.8369999,1451
1755011715412,60500.00,0,1.000,1.8369999,1452
1755011715446,60541.67,0,1.000,1.8369999,1453
1755011715496,60583.34,0,1.000,1.8369999,1454
1755011715529,60625.00,0,1.000,1.8369999,1455
1755011715579,60666.67,0,1.000,1.8369999,1456
1755011715612,60708.34,0,1.000,1.8369999,1457
1755011715662,60750.00,0,1.000,1.8369999,1458
1755011715696,60791.67,0,1.000,1.8369999,1459
1755011715746,60833.34,0,1.000,1.8369999,1460
1755011715779,60875.00,0,1.000,1.8369999,1461
1755011715829,60916.67,0,1.000,1.8369999,1462
1755011715863,60958.34,0,1.000,1.8369999,1463
1755011715913,61000.00,0,1.000,1.8369999,1464
1755011715946,61041.67,0,1.000,1.8369999,1465
1755011715996,61083.34,0,1.000,1.8369999,1466
1755011716029,61125.00,0,1.000,1.8369999,1467
1755011716079,61166.67,0,1.000,1.8369999,1468
1755011716112,61208.34,0,1.000,1.8369999,1469
1755011716162,61250.00,0,1.000,1.8369999,1470
1755011716196,61291.67,0,1.000,1.8369999,1471
1755011716245,61333.34,0,1.000,1.8369999,1472
1755011716280,61375.00,0,1.000,1.8369999,1473
1755011716329,61416.67,0,1.000,1.8369999,1474
1755011716363,61458.34,0,1.000,1.8369999,1475
1755011716412,61500.00,0,1.000,1.8369999,1476
1755011716447,61541.67,0,1.000,1.8369999,1477
1755011716496,61583.34,0,1.000,1.8369999,1478
1755011716530,61625.00,0,1.000,1.8369999,1479
1755011716580,61666.67,0,1.000,1.8369999,1480
1755011716613,61708.34,0,1.000,1.8369999,1481
1755011716663,61750.00,0,1.000,1.8369999,1482
1755011716695,61791.67,0,1.000,1.8369999,1483
1755011716745,61833.34,0,1.000,1.8369999,1484
1755011716779,61875.00,0,1.000,1.8369999,1485
1755011716829,61916.67,0,1.000,1.8369999,1486
1755011716863,61958.34,0,1.000,1.8369999,1487
1755011716912,62000.00,0,1.000,1.8369999,1488
1755011716946,62041.67,0,1.000,1.8369999,1489
1755011716997,62083.34,0,1.000,1.8369999,1490
1755011717029,62125.00,0,1.000,1.8369999,1491
1755011717079,62166.67,0,1.000,1.8369999,1492
1755011717112,62208.34,0,1.000,1.8369999,1493
1755011717162,62250.00,0,1.000,1.8369999,1494
1755011717196,62291.67,0,1.000,1.8369999,1495
1755011717246,62333.34,0,1.000,1.8369999,1496
1755011717280,62375.00,0,1.000,1.8369999,1497
1755011717329,62416.67,0,1.000,1.8369999,1498
1755011717363,62458.34,0,1.000,1.8369999,1499
1755011717413,62500.00,0,1.000,1.8369999,1500
1755011717447,62541.67,0,1.000,1.8369999,1501
1755011717496,62583.34,0,1.000,1.8369999,1502
1755011717529,62625.00,0,1.000,1.8369999,1503
1755011717580,62666.67,0,1.000,1.8369999,1504
1755011717612,62708.34,0,1.000,1.8369999,1505
1755011717663,62750.00,0,1.000,1.8369999,1506
1755011717697,62791.67,0,1.000,1.8369999,1507
1755011717745,62833.34,0,1.000,1.8369999,1508
1755011717780,62875.00,0,1.000,1.8369999,1509
1755011717830,62916.67,0,1.000,1.8369999,1510
1755011717863,62958.34,0,1.000,1.8369999,1511
1755011717913,63000.00,0,1.000,1.8369999,1512
1755011717946,63041.67,0,1.000,1.8369999,1513
1755011717996,63083.34,0,1.000,1.8369999,1514
1755011718029,63125.00,0,1.000,1.8369999,1515
1755011718080,63166.67,0,1.000,1.8369999,1516
1755011718113,63208.34,0,1.000,1.8369999,1517
1755011718163,63250.00,0,1.000,1.8369999,1518
1755011718196,63291.67,0,1.000,1.8369999,1519
1755011718246,63333.34,0,1.000,1.8369999,1520
1755011718280,63375.00,0,1.000,1.8369999,1521
1755011718329,63416.67,0,1.000,1.8369999,1522
1755011718362,63458.34,0,1.000,1.8369999,1523
1755011718412,63500.00,0,1.000,1.8369999,1524
1755011718446,63541.67,0,1.000,1.8369999,1525
1755011718497,63583.34,0,1.000,1.8369999,1526
1755011718529,63625.00,0,1.000,1.8369999,1527
1755011718579,63666.67,0,1.000,1.8369999,1528
1755011718613,63708.34,0,1.000,1.8369999,1529
1755011718663,63750.00,0,1.000,1.8369999,1530
1755011718696,63791.67,0,1.000,1.8369999,1531
1755011718746,63833.34,0,1.000,1.8369999,1532
1755011718779,63875.00,0,1.000,1.8369999,1533
1755011718829,63916.67,0,1.000,1.8369999,1534
1755011718863,63958.34,0,1.000,1.8369999,1535
1755011718912,64000.00,0,1.000,1.8369999,1536
1755011718946,64041.67,0,1.000,1.8369999,1537
1755011718996,64083.34,0,1.000,1.8369999,1538
1755011719029,64125.00,0,1.000,1.8369999,1539
1755011719079,64166.67,0,1.000,1.8369999,1540
1755011719113,64208.34,0,1.000,1.8369999,1541
1755011719163,64250.00,0,1.000,1.8369999,1542
1755011719196,64291.67,0,1.000,1.8369999,1543
1755011719246,64333.34,0,1.000,1.8369999,1544
1755011719279,64375.00,0,1.000,1.8369999,1545
1755011719329,64416.67,0,1.000,1.8369999,1546
1755011719362,64458.34,0,1.000,1.8369999,1547
1755011719412,64500.00,0,1.000,1.8369999,1548
1755011719446,64541.67,0,1.000,1.8369999,1549
1755011719496,64583.34,0,1.000,1.8369999,1550
1755011719529,64625.00,0,1.000,1.8369999,1551
1755011719579,64666.67,0,1.000,1.8369999,1552
1755011719613,64708.34,0,1.000,1.8369999,1553
1755011719663,64750.00,0,1.000,1.8369999,1554
1755011719696,64791.67,0,1.000,1.8369999,1555
1755011719746,64833.34,0,1.000,1.8369999,1556
1755011719779,64875.00,0,1.000,1.8369999,1557
1755011719829,64916.67,0,1.000,1.8369999,1558
1755011719863,64958.34,0,1.000,1.8369999,1559
1755011719912,65000.00,0,1.000,1.8369999,1560
1755011719946,65041.67,0,1.000,1.8369999,1561
1755011719996,65083.34,0,1.000,1.8369999,1562
1755011720029,65125.00,0,1.000,1.8369999,1563
1755011720079,65166.67,0,1.000,1.8369999,1564
1755011720113,65208.34,0,1.000,1.8369999,1565
1755011720163,65250.00,0,1.000,1.8369999,1566
1755011720196,65291.67,0,1.000,1.8369999,1567
1755011720246,65333.34,0,1.000,1.8369999,1568
1755011720280,65375.00,0,1.000,1.8369999,1569
1755011720329,65416.67,0,1.000,1.8369999,1570
1755011720362,65458.34,0,1.000,1.8369999,1571
1755011720412,65500.00,0,1.000,1.8369999,1572
1755011720446,65541.67,0,1.000,1.8369999,1573
1755011720496,65583.34,0,1.000,1.8369999,1574
1755011720530,65625.00,0,1.000,1.8369999,1575
1755011720579,65666.67,0,1.000,1.8369999,1576
1755011720612,65708.34,0,1.000,1.8369999,1577
1755011720662,65750.00,0,1.000,1.8369999,1578
1755011720696,65791.67,0,1.000,1.8369999,1579
1755011720746,65833.34,0,1.000,1.8369999,1580
1755011720780,65875.00,0,1.000,1.8369999,1581
1755011720829,65916.67,0,1.000,1.8369999,1582
1755011720863,65958.34,0,1.000,1.8369999,1583
1755011720913,66000.00,0,1.000,1.8369999,1584
1755011720947,66041.67,0,1.000,1.8369999,1585
1755011720995,66083.34,0,1.000,1.8369999,1586
1755011721030,66125.00,0,1.000,1.8369999,1587
1755011721079,66166.67,0,1.000,1.8369999,1588
1755011721130,66208.34,0,1.000,1.8369999,1589
1755011721163,66250.00,0,1.000,1.8369999,1590
1755011721197,66291.67,0,1.000,1.8369999,1591
1755011721246,66333.34,0,1.000,1.8369999,1592
1755011721280,66375.00,0,1.000,1.8369999,1593
1755011721330,66416.67,0,1.000,1.8369999,1594
1755011721363,66458.34,0,1.000,1.8369999,1595
1755011721413,66500.00,0,1.000,1.8369999,1596
1755011721447,66541.67,0,1.000,1.8369999,1597
1755011721496,66583.34,0,1.000,1.8369999,1598
1755011721530,66625.00,0,1.000,1.8369999,1599
1755011721580,66666.67,0,1.000,1.8369999,1600
1755011721613,66708.34,0,1.000,1.8369999,1601
1755011721663,66750.00,0,1.000,1.8369999,1602
1755011721696,66791.67,0,1.000,1.8369999,1603
1755011721746,66833.34,0,1.000,1.8369999,1604
1755011721780,66875.00,0,1.000,1.8369999,1605
1755011721829,66916.67,0,1.000,1.8369999,1606
1755011721866,66958.34,0,1.000,1.8369999,1607
1755011721914,67000.00,0,1.000,1.8369999,1608
1755011721946,67041.67,0,1.000,1.8369999,1609
1755011721997,67083.34,0,1.000,1.8369999,1610
1755011722029,67125.00,0,1.000,1.8369999,1611
1755011722079,67166.67,0,1.000,1.8369999,1612
1755011722113,67208.34,0,1.000,1.8369999,1613
1755011722163,67250.00,0,1.000,1.8369999,1614
1755011722196,67291.67,0,1.000,1.8369999,1615
1755011722246,67333.34,0,1.000,1.8369999,1616
1755011722280,67375.00,0,1.000,1.8369999,1617
1755011722329,67416.67,0,1.000,1.8369999,1618
1755011722363,67458.34,0,1.000,1.8369999,1619
1755011722413,67500.00,0,1.000,1.8369999,1620
1755011722446,67541.67,0,1.000,1.8369999,1621
1755011722496,67583.34,0,1.000,1.8369999,1622
1755011722530,67625.00,0,1.000,1.8369999,1623
1755011722580,67666.67,0,1.000,1.8369999,1624
1755011722613,67708.34,0,1.000,1.8369999,1625
1755011722663,67750.00,0,1.000,1.8369999,1626
1755011722697,67791.67,0,1.000,1.8369999,1627
1755011722745,67833.34,0,1.000,1.8369999,1628
1755011722779,67875.00,0,1.000,1.8369999,1629
1755011722830,67916.67,0,1.000,1.8369999,1630
1755011722862,67958.34,0,1.000,1.8369999,1631
1755011722912,68000.00,0,1.000,1.8369999,1632
1755011722947,68041.67,0,1.000,1.8369999,1633
1755011722996,68083.34,0,1.000,1.8369999,1634
1755011723029,68125.00,0,1.000,1.8369999,1635
1755011723079,68166.67,0,1.000,1.8369999,1636
1755011723113,68208.34,0,1.000,1.8369999,1637
1755011723163,68250.00,0,1.000,1.8369999,1638
1755011723196,68291.67,0,1.000,1.8369999,1639
1755011723246,68333.34,0,1.000,1.8369999,1640
1755011723280,68375.00,0,1.000,1.8369999,1641
1755011723330,68416.67,0,1.000,1.8369999,1642
1755011723363,68458.34,0,1.000,1.8369999,1643
1755011723413,68500.00,0,1.000,1.8369999,1644
1755011723446,68541.67,0,1.000,1.8369999,1645
1755011723496,68583.34,0,1.000,1.8369999,1646
1755011723530,68625.00,0,1.000,1.8369999,1647
1755011723580,68666.67,0,1.000,1.8369999,1648
1755011723613,68708.34,0,1.000,1.8369999,1649
1755011723663,68750.00,0,1.000,1.8369999,1650
1755011723697,68791.67,0,1.000,1.8369999,1651
1755011723746,68833.34,0,1.000,1.8369999,1652
1755011723779,68875.00,0,1.000,1.8369999,1653
1755011723829,68916.67,0,1.000,1.8369999,1654
1755011723863,68958.34,0,1.000,1.8369999,1655
1755011723913,69000.00,0,1.000,1.8369999,1656
1755011723946,69041.67,0,1.000,1.8369999,1657
1755011723996,69083.34,0,1.000,1.8369999,1658
1755011724030,69125.00,0,1.000,1.8369999,1659
1755011724080,69166.67,0,1.000,1.8369999,1660
1755011724113,69208.34,0,1.000,1.8369999,1661
1755011724163,69250.00,0,1.000,1.8369999,1662
1755011724197,69291.67,0,1.000,1.8369999,1663
1755011724247,69333.34,0,1.000,1.8369999,1664
1755011724279,69375.00,0,1.000,1.8369999,1665
1755011724329,69416.67,0,1.000,1.8369999,1666
1755011724364,69458.34,0,1.000,1.8369999,1667
1755011724412,69500.00,0,1.000,1.8369999,1668
1755011724446,69541.67,0,1.000,1.8369999,1669
1755011724496,69583.34,0,1.000,1.8369999,1670
1755011724529,69625.00,0,1.000,1.8369999,1671
1755011724579,69666.67,0,1.000,1.8369999,1672
1755011724613,69708.34,0,1.000,1.8369999,1673
1755011724663,69750.00,0,1.000,1.8369999,1674
1755011724697,69791.67,0,1.000,1.8369999,1675
1755011724746,69833.34,0,1.000,1.8369999,1676
1755011724780,69875.00,0,1.000,1.8369999,1677
1755011724830,69916.67,0,1.000,1.8369999,1678
1755011724864,69958.34,0,1.000,1.8369999,1679
1755011724913,70000.00,0,1.000,1.8369999,1680
1755011724946,70041.67,0,1.000,1.8369999,1681
1755011724996,70083.34,0,1.000,1.8369999,1682
1755011725030,70125.00,0,1.000,1.8369999,1683
1755011725080,70166.67,0,1.000,1.8369999,1684
1755011725114,70208.34,0,1.000,1.8369999,1685
1755011725163,70250.00,0,1.000,1.8369999,1686
1755011725196,70291.67,0,1.000,1.8369999,1687
1755011725246,70333.34,0,1.000,1.8369999,1688
1755011725280,70375.00,0,1.000,1.8369999,1689
1755011725330,70416.67,0,1.000,1.8369999,1690
1755011725363,70458.34,0,1.000,1.8369999,1691
1755011725413,70500.00,0,1.000,1.8369999,1692
1755011725447,70541.67,0,1.000,1.8369999,1693
1755011725496,70583.34,0,1.000,1.8369999,1694
1755011725530,70625.00,0,1.000,1.8369999,1695
1755011725580,70666.67,0,1.000,1.8369999,1696
1755011725613,70708.34,0,1.000,1.8369999,1697
1755011725663,70750.00,0,1.000,1.8369999,1698
1755011725696,70791.67,0,1.000,1.8369999,1699
1755011725746,70833.34,0,1.000,1.8369999,1700
1755011725779,70875.00,0,1.000,1.8369999,1701
1755011725829,70916.67,0,1.000,1.8369999,1702
1755011725862,70958.34,0,1.000,1.8369999,1703
1755011725913,71000.00,0,1.000,1.8369999,1704
1755011725946,71041.67,0,1.000,1.8369999,1705
1755011725996,71083.34,0,1.000,1.8369999,1706
1755011726029,71125.00,0,1.000,1.8369999,1707
1755011726079,71166.67,0,1.000,1.8369999,1708
1755011726113,71208.34,0,1.000,1.8369999,1709
1755011726163,71250.00,0,1.000,1.8369999,1710
1755011726196,71291.67,0,1.000,1.8369999,1711
1755011726246,71333.34,0,1.000,1.8369999,1712
1755011726280,71375.00,0,1.000,1.8369999,1713
1755011726330,71416.67,0,1.000,1.8369999,1714
1755011726363,71458.34,0,1.000,1.8369999,1715
1755011726413,71500.00,0,1.000,1.8369999,1716
1755011726447,71541.67,0,1.000,1.8369999,1717
1755011726497,71583.34,0,1.000,1.8369999,1718
1755011726529,71625.00,0,1.000,1.8369999,1719
1755011726579,71666.67,0,1.000,1.8369999,1720
1755011726613,71708.34,0,1.000,1.8369999,1721
1755011726663,71750.00,0,1.000,1.8369999,1722
1755011726696,71791.67,0,1.000,1.8369999,1723
1755011726746,71833.34,0,1.000,1.8369999,1724
1755011726779,71875.00,0,1.000,1.8369999,1725
1755011726829,71916.67,0,1.000,1.8369999,1726
1755011726863,71958.34,0,1.000,1.8369999,1727
1755011726913,72000.00,0,1.000,1.8369999,1728
1755011726946,72041.67,0,1.000,1.8369999,1729
1755011726996,72083.34,0,1.000,1.8369999,1730
1755011727030,72125.00,0,1.000,1.8369999,1731
1755011727080,72166.67,0,1.000,1.8369999,1732
1755011727113,72208.34,0,1.000,1.8369999,1733
1755011727163,72250.00,0,1.000,1.8369999,1734
1755011727197,72291.67,0,1.000,1.8369999,1735
1755011727247,72333.34,0,1.000,1.8369999,1736
1755011727280,72375.00,0,1.000,1.8369999,1737
1755011727330,72416.67,0,1.000,1.8369999,1738
1755011727363,72458.34,0,1.000,1.8369999,1739
1755011727413,72500.00,0,1.000,1.8369999,1740
1755011727447,72541.67,0,1.000,1.8369999,1741
1755011727497,72583.34,0,1.000,1.8369999,1742
1755011727529,72625.00,0,1.000,1.8369999,1743
1755011727580,72666.67,0,1.000,1.8369999,1744
1755011727614,72708.34,0,1.000,1.8369999,1745
1755011727663,72750.00,0,1.000,1.8369999,1746
1755011727696,72791.67,0,1.000,1.8369999,1747
1755011727746,72833.34,0,1.000,1.8369999,1748
1755011727780,72875.00,0,1.000,1.8369999,1749
1755011727830,72916.67,0,1.000,1.8369999,1750
1755011727863,72958.34,0,1.000,1.8369999,1751
1755011727913,73000.00,0,1.000,1.8369999,1752
1755011727947,73041.67,0,1.000,1.8369999,1753
1755011727997,73083.34,0,1.000,1.8369999,1754
1755011728030,73125.00,0,1.000,1.8369999,1755
1755011728080,73166.67,0,1.000,1.8369999,1756
